ticker,date,open,high,low,close,volume
MSFT,2022-08-19T00:00:00.000Z,288.84,289.21,285.61,286.15,423553
MSFT,2022-08-22T00:00:00.000Z,282.08,282.38,277.22,278.09,432408
MSFT,2022-08-23T00:00:00.000Z,276.5,278.84,275.42,276.43,431975
MSFT,2022-08-24T00:00:00.000Z,275.53,277.21,275.25,275.96,411242
MSFT,2022-08-25T00:00:00.000Z,277.29,278.98,274.56,278.98,399698
MSFT,2022-08-26T00:00:00.000Z,279.02,280.32,268.05,268.14,455703
MSFT,2022-08-29T00:00:00.000Z,265.86,267.32,263.84,265.34,517788
MSFT,2022-08-30T00:00:00.000Z,266.66,266.98,260.68,262.97,626765
MSFT,2022-08-31T00:00:00.000Z,265.21,267.09,261.37,261.37,494252
MSFT,2022-09-01T00:00:00.000Z,258.91,260.82,255.44,260.47,566046
MSFT,2022-09-02T00:00:00.000Z,261.62,264.72,254.49,256.1,414611
MSFT,2022-09-06T00:00:00.000Z,256.32,257.75,251.96,253.38,492012
MSFT,2022-09-07T00:00:00.000Z,254.71,258.81,253.28,258.03,537905
MSFT,2022-09-08T00:00:00.000Z,257.1,260.34,254.8,258.56,381172
MSFT,2022-09-09T00:00:00.000Z,260.41,265.17,260.41,264.43,527033
MSFT,2022-09-12T00:00:00.000Z,265.65,267.42,265.19,266.65,356973
MSFT,2022-09-13T00:00:00.000Z,258.86,260.4,251.64,252.02,672349
MSFT,2022-09-14T00:00:00.000Z,253.48,254.23,249.88,252.24,576992
MSFT,2022-09-15T00:00:00.000Z,249.82,251.37,244.04,245.43,672644
MSFT,2022-09-16T00:00:00.000Z,244.01,245.28,242.07,244.58,604137
MSFT,2022-09-19T00:00:00.000Z,242.47,245.14,240.87,244.53,501628
MSFT,2022-09-20T00:00:00.000Z,241.95,243.5,239.65,242.45,614597
MSFT,2022-09-21T00:00:00.000Z,244.11,247.64,238.92,238.95,557586
MSFT,2022-09-22T00:00:00.000Z,238,243.76,237.58,240.74,809022
MSFT,2022-09-23T00:00:00.000Z,239.02,241.09,235.2,237.96,520358
MSFT,2022-09-26T00:00:00.000Z,237.28,241.44,236.92,237.47,475372
MSFT,2022-09-27T00:00:00.000Z,239.98,241.8,234.5,236.46,533118
MSFT,2022-09-28T00:00:00.000Z,236.78,242.33,234.72,241,891400
MSFT,2022-09-29T00:00:00.000Z,238.77,239.94,234.44,237.52,840877
MSFT,2022-09-30T00:00:00.000Z,238.35,240.53,232.81,233.11,850027
MSFT,2022-10-03T00:00:00.000Z,235.58,241.59,234.71,240.8,605426
MSFT,2022-10-04T00:00:00.000Z,245.17,250.33,244.98,248.85,750109
MSFT,2022-10-05T00:00:00.000Z,245.8,250.53,244.17,249.43,573767
MSFT,2022-10-06T00:00:00.000Z,247.98,250.32,246.11,246.87,671319
MSFT,2022-10-07T00:00:00.000Z,241.04,241.28,233.19,234.31,1153316
MSFT,2022-10-10T00:00:00.000Z,232.99,234.5,226.76,229.21,679763
MSFT,2022-10-11T00:00:00.000Z,227.69,229.05,224.13,225.46,772167
MSFT,2022-10-12T00:00:00.000Z,225.36,227.85,223.96,225.69,653685
MSFT,2022-10-13T00:00:00.000Z,219.85,236.08,219.16,234.19,1404120
MSFT,2022-10-14T00:00:00.000Z,235.67,237.22,228.35,229.01,801849
MSFT,2022-10-17T00:00:00.000Z,235.91,238.95,235.14,237.52,794063
MSFT,2022-10-18T00:00:00.000Z,243.56,243.76,235.41,238.57,744714
MSFT,2022-10-19T00:00:00.000Z,236.75,239.56,234.36,236.53,665577
MSFT,2022-10-20T00:00:00.000Z,236.22,241.29,234.9,236.12,468043
MSFT,2022-10-21T00:00:00.000Z,234.85,242.85,234.5,242.02,637424
MSFT,2022-10-24T00:00:00.000Z,243.95,247.82,241.28,247.24,944997
MSFT,2022-10-25T00:00:00.000Z,247.57,250.96,245.83,250.93,1064688
MSFT,2022-10-26T00:00:00.000Z,231.16,238.29,230.12,231.27,3246430
MSFT,2022-10-27T00:00:00.000Z,231.24,233.67,225.82,226.86,1161605
MSFT,2022-10-28T00:00:00.000Z,226.29,236.6,226.07,235.89,1218294
MSFT,2022-10-31T00:00:00.000Z,233.85,234.92,231.17,232.29,767588
MSFT,2022-11-01T00:00:00.000Z,234.8,235.72,227.32,228.27,1216239
MSFT,2022-11-02T00:00:00.000Z,229.37,231.3,220.1,220.11,1286364
MSFT,2022-11-03T00:00:00.000Z,220.08,220.38,214,214.36,1544286
MSFT,2022-11-04T00:00:00.000Z,217.67,221.58,213.45,221.49,1313869
MSFT,2022-11-07T00:00:00.000Z,221.87,228.41,221.33,227.94,755377
MSFT,2022-11-08T00:00:00.000Z,228.9,231.62,225.9,228.91,874681
MSFT,2022-11-09T00:00:00.000Z,227.12,228.6,224.34,224.58,614941
MSFT,2022-11-10T00:00:00.000Z,235.61,243.33,235,242.87,1448892
MSFT,2022-11-11T00:00:00.000Z,243.04,247.99,242.36,247.05,801523
MSFT,2022-11-14T00:00:00.000Z,242.09,243.89,239.23,241.65,1070701
MSFT,2022-11-15T00:00:00.000Z,245.8,247,240.05,242.01,1090874
MSFT,2022-11-16T00:00:00.000Z,242.78,243.8,240.49,241.77,579061
MSFT,2022-11-17T00:00:00.000Z,238.25,243.25,237.72,241.72,777868
MSFT,2022-11-18T00:00:00.000Z,243.49,243.72,239.07,241.32,544213
MSFT,2022-11-21T00:00:00.000Z,241.43,244.62,241.22,242.15,511242
MSFT,2022-11-22T00:00:00.000Z,243.71,245.25,240.73,245.05,761535
MSFT,2022-11-23T00:00:00.000Z,245.09,248.26,244.31,247.73,385382
MSFT,2022-11-25T00:00:00.000Z,247.31,248.66,246.78,247.66,177163
MSFT,2022-11-28T00:00:00.000Z,246.1,246.62,240.81,241.76,578549
MSFT,2022-11-29T00:00:00.000Z,241.39,242.76,238.22,240.27,367470
MSFT,2022-11-30T00:00:00.000Z,240.62,254.99,239.88,254.99,1121238
MSFT,2022-12-01T00:00:00.000Z,253.87,256.11,250.92,254.78,664301
MSFT,2022-12-02T00:00:00.000Z,249.67,256.01,249.67,255.05,476329
MSFT,2022-12-05T00:00:00.000Z,252.11,253.79,248.1,250.23,583831
MSFT,2022-12-06T00:00:00.000Z,250.83,251.79,243.79,245.15,516432
MSFT,2022-12-07T00:00:00.000Z,244.54,246.13,242.21,244.26,408916
MSFT,2022-12-08T00:00:00.000Z,245.03,248.72,243.08,247.41,422714
MSFT,2022-12-09T00:00:00.000Z,244.7,248.31,244.23,245.42,487733
MSFT,2022-12-12T00:00:00.000Z,247.61,252.53,247.26,252.52,569556
MSFT,2022-12-13T00:00:00.000Z,262.43,263.9,253.15,256.93,774354
MSFT,2022-12-14T00:00:00.000Z,257.13,262.59,254.39,257.24,861407
MSFT,2022-12-15T00:00:00.000Z,253.47,254.15,247.36,249.12,569969
MSFT,2022-12-16T00:00:00.000Z,248.77,249.8,243.55,244.14,859392
MSFT,2022-12-19T00:00:00.000Z,244.91,245.21,238.75,240.37,611610
MSFT,2022-12-20T00:00:00.000Z,239.63,242.91,238.49,241.83,420188
MSFT,2022-12-21T00:00:00.000Z,241.69,245.6,240.11,244.34,402578
MSFT,2022-12-22T00:00:00.000Z,241.19,241.91,233.87,238.19,464927
MSFT,2022-12-23T00:00:00.000Z,236.13,238.85,233.97,238.76,276707
MSFT,2022-12-27T00:00:00.000Z,238.73,238.85,235.84,237.04,277493
MSFT,2022-12-28T00:00:00.000Z,237.15,239.71,234.26,234.58,478150
MSFT,2022-12-29T00:00:00.000Z,235.83,241.91,235.75,240.98,422629
MSFT,2022-12-30T00:00:00.000Z,238.35,239.93,236.71,239.79,315203
MSFT,2023-01-03T00:00:00.000Z,243.13,245.72,237.4,239.66,481528
MSFT,2023-01-04T00:00:00.000Z,232.29,232.85,226,229.01,1629019
MSFT,2023-01-05T00:00:00.000Z,227.32,227.47,221.79,222.26,1033404
MSFT,2023-01-06T00:00:00.000Z,223,225.76,219.41,224.85,1044384
MSFT,2023-01-09T00:00:00.000Z,226.45,231.24,226.43,227.13,631173
MSFT,2023-01-10T00:00:00.000Z,227.75,231.26,227.45,228.83,480106
MSFT,2023-01-11T00:00:00.000Z,231.33,235.85,231.16,235.8,653268
MSFT,2023-01-12T00:00:00.000Z,235.11,239.85,233.55,238.5,784777
MSFT,2023-01-13T00:00:00.000Z,237.07,239.37,234.95,239.08,623686
MSFT,2023-01-17T00:00:00.000Z,237.88,240.89,237.11,240.44,565365
MSFT,2023-01-18T00:00:00.000Z,241.74,242.36,235.52,235.85,1003602
MSFT,2023-01-19T00:00:00.000Z,233.9,235.24,230.71,231.85,822738
MSFT,2023-01-20T00:00:00.000Z,234.86,240.68,234.6,240.19,873289
MSFT,2023-01-23T00:00:00.000Z,240.96,245.16,239.7,242.54,1335641
MSFT,2023-01-24T00:00:00.000Z,242.64,243.89,240.45,242.2,1319430
MSFT,2023-01-25T00:00:00.000Z,234.4,243.26,230.91,240.55,1819899
MSFT,2023-01-26T00:00:00.000Z,243.58,248.24,242.01,248.14,840672
MSFT,2023-01-27T00:00:00.000Z,248.85,249.82,246.85,248.17,601437
MSFT,2023-01-30T00:00:00.000Z,244.66,245.58,242.19,242.72,588407
MSFT,2023-01-31T00:00:00.000Z,243.35,247.91,242.92,247.82,529162
MSFT,2023-02-01T00:00:00.000Z,247.95,255.15,245.56,252.75,660735
MSFT,2023-02-02T00:00:00.000Z,258.78,264.69,257.25,264.57,1135546
MSFT,2023-02-03T00:00:00.000Z,259.71,264.19,257.12,258.35,711751
MSFT,2023-02-06T00:00:00.000Z,257.35,258.29,254.84,256.91,418315
MSFT,2023-02-07T00:00:00.000Z,260.33,268.77,260.09,267.74,1180766
MSFT,2023-02-08T00:00:00.000Z,273.21,276.72,266.23,266.78,1233419
MSFT,2023-02-09T00:00:00.000Z,273.79,273.98,262.82,263.64,1053742
MSFT,2023-02-10T00:00:00.000Z,261.64,264.04,260.69,263.09,653114
MSFT,2023-02-13T00:00:00.000Z,267.62,274.58,267.2,271.28,1054942
MSFT,2023-02-14T00:00:00.000Z,272.62,274.95,269.34,272.31,1000704
MSFT,2023-02-15T00:00:00.000Z,268.39,270.65,266.2,269.33,740134
MSFT,2023-02-16T00:00:00.000Z,264.09,266.71,261.91,262.22,893625
MSFT,2023-02-17T00:00:00.000Z,259.39,260.06,256,258.06,764907
MSFT,2023-02-21T00:00:00.000Z,254.34,255.41,251.61,252.68,571080
MSFT,2023-02-22T00:00:00.000Z,254.09,254.33,250.36,251.6,435458
MSFT,2023-02-23T00:00:00.000Z,255.39,256.82,250.47,254.82,623058
MSFT,2023-02-24T00:00:00.000Z,249.97,250.86,248.12,249.35,380472
MSFT,2023-02-27T00:00:00.000Z,252.78,252.83,249.39,250.17,397716
MSFT,2023-02-28T00:00:00.000Z,248.72,251.45,248.72,249.4,327461
MSFT,2023-03-01T00:00:00.000Z,250.75,250.94,245.8,246.36,537741
MSFT,2023-03-02T00:00:00.000Z,246.56,251.37,245.64,251.04,547611
MSFT,2023-03-03T00:00:00.000Z,252.1,255.61,251.45,255.34,427955
MSFT,2023-03-06T00:00:00.000Z,256.45,260.1,256,256.88,367378
MSFT,2023-03-07T00:00:00.000Z,256.3,257.66,253.4,254.2,394387
MSFT,2023-03-08T00:00:00.000Z,254.14,254.53,250.84,253.7,342097
MSFT,2023-03-09T00:00:00.000Z,255.82,259.56,251.64,252.37,507556
MSFT,2023-03-10T00:00:00.000Z,251.12,252.78,247.62,248.66,510630
MSFT,2023-03-13T00:00:00.000Z,247.4,257.82,245.8,253.94,695713
MSFT,2023-03-14T00:00:00.000Z,256.83,261.07,255.86,260.43,796342
MSFT,2023-03-15T00:00:00.000Z,259.7,266.43,259.25,265.54,1006905
MSFT,2023-03-16T00:00:00.000Z,265.11,276.5,263.31,276.2,1662796
MSFT,2023-03-17T00:00:00.000Z,278.17,283.32,276.34,279.27,1115573
MSFT,2023-03-20T00:00:00.000Z,277.19,277.42,269.85,272.14,1149028
MSFT,2023-03-21T00:00:00.000Z,274.92,274.92,269.53,273.82,912386
MSFT,2023-03-22T00:00:00.000Z,273.56,280.94,272.21,272.31,909699
MSFT,2023-03-23T00:00:00.000Z,277.87,281,275.28,277.57,592860
MSFT,2023-03-24T00:00:00.000Z,277.28,280.59,275.31,280.56,490890
MSFT,2023-03-27T00:00:00.000Z,280.48,281.41,275.52,276.44,542271
MSFT,2023-03-28T00:00:00.000Z,275.73,276.14,272.06,275.25,507208
MSFT,2023-03-29T00:00:00.000Z,279.14,281.12,278.45,280.55,401949
MSFT,2023-03-30T00:00:00.000Z,284.2,284.45,281.5,284.09,512301
MSFT,2023-03-31T00:00:00.000Z,283.91,288.81,283.11,288.48,543118
MSFT,2023-04-03T00:00:00.000Z,286.57,288.25,283.96,287.28,497084
MSFT,2023-04-04T00:00:00.000Z,287.1,290.42,285.72,287.24,504777
MSFT,2023-04-05T00:00:00.000Z,285.94,287.16,282.96,284.4,356165
MSFT,2023-04-06T00:00:00.000Z,283.12,292.08,282.07,291.56,695626
MSFT,2023-04-10T00:00:00.000Z,289.12,289.58,284.84,289.23,284527
MSFT,2023-04-11T00:00:00.000Z,285.73,285.86,281.66,282.87,637784
MSFT,2023-04-12T00:00:00.000Z,284.7,286.97,281.99,283.51,429782
MSFT,2023-04-13T00:00:00.000Z,283.5,289.89,283.21,289.77,589662
MSFT,2023-04-14T00:00:00.000Z,286.99,288.48,283.7,286.18,566257
MSFT,2023-04-17T00:00:00.000Z,289.87,291.54,286.32,288.75,264352
MSFT,2023-04-18T00:00:00.000Z,291.76,291.76,287.02,288.26,296405
MSFT,2023-04-19T00:00:00.000Z,285.84,289.05,284.55,288.45,349590
MSFT,2023-04-20T00:00:00.000Z,285.19,289.03,285.09,286.1,440635
MSFT,2023-04-21T00:00:00.000Z,284.94,286.26,283.07,285.76,534658
MSFT,2023-04-24T00:00:00.000Z,282.31,284.92,278.74,281.91,852873
MSFT,2023-04-25T00:00:00.000Z,279.43,281.48,275.38,275.38,1221388
MSFT,2023-04-26T00:00:00.000Z,296.68,299.55,292.75,295.39,1619487
MSFT,2023-04-27T00:00:00.000Z,295.68,305.17,295.29,304.69,1002375
MSFT,2023-04-28T00:00:00.000Z,304.01,308.91,303.31,307.33,704120
MSFT,2023-05-01T00:00:00.000Z,306.55,308.56,305.16,305.55,361200
MSFT,2023-05-02T00:00:00.000Z,307.74,309.14,303.96,305.44,385873
MSFT,2023-05-03T00:00:00.000Z,306.62,308.56,304.14,304.35,527785
MSFT,2023-05-04T00:00:00.000Z,306.31,307.76,303.43,305.51,385419
MSFT,2023-05-05T00:00:00.000Z,305.84,311.92,304.31,310.55,681359
MSFT,2023-05-08T00:00:00.000Z,310.05,310.19,306.17,308.58,382436
MSFT,2023-05-09T00:00:00.000Z,307.87,310.01,306.36,307.05,365300
MSFT,2023-05-10T00:00:00.000Z,308.69,313,307.72,312.26,437017
MSFT,2023-05-11T00:00:00.000Z,310.1,311.1,306.31,310.07,416695
MSFT,2023-05-15T00:00:00.000Z,309.22,309.9,307.63,309.51,233500
MSFT,2023-05-16T00:00:00.000Z,309.86,313.7,309.86,311.75,450121
MSFT,2023-05-17T00:00:00.000Z,312.21,314.4,310.78,313.99,367515
MSFT,2023-05-18T00:00:00.000Z,314.56,319.04,313.76,318.55,437652
MSFT,2023-05-19T00:00:00.000Z,316.72,318.75,316.4,318.31,314982
MSFT,2023-05-22T00:00:00.000Z,318.39,322.57,318.07,321.25,455054
MSFT,2023-05-23T00:00:00.000Z,320.24,322.72,315.26,315.38,669290
MSFT,2023-05-24T00:00:00.000Z,314.78,316.4,312.65,313.92,448780
MSFT,2023-05-25T00:00:00.000Z,323.24,326.89,320.04,325.91,1287121
MSFT,2023-05-26T00:00:00.000Z,323.95,333.4,323.94,332.87,610446
MSFT,2023-05-30T00:00:00.000Z,335.25,335.73,330.58,331.22,764135
MSFT,2023-05-31T00:00:00.000Z,332.41,335.92,327.43,328.62,654253
MSFT,2023-06-01T00:00:00.000Z,326.13,333.48,324.73,332.59,386481
MSFT,2023-06-02T00:00:00.000Z,334.09,337.47,332.57,335.3,425711
MSFT,2023-06-05T00:00:00.000Z,335.27,338.53,334.68,335.98,427620
MSFT,2023-06-06T00:00:00.000Z,335.6,335.6,332.18,333.65,941776
MSFT,2023-06-07T00:00:00.000Z,331.65,334.43,322.52,323.46,725427
MSFT,2023-06-08T00:00:00.000Z,323.85,326.61,323.37,325.2,337070
MSFT,2023-06-09T00:00:00.000Z,324.85,329.97,324.44,326.91,509986
MSFT,2023-06-12T00:00:00.000Z,328.67,332.06,325.16,331.88,577918
MSFT,2023-06-13T00:00:00.000Z,334.47,336.96,330.4,334.3,465264
MSFT,2023-06-14T00:00:00.000Z,334.42,339,332.93,337.27,515763
MSFT,2023-06-15T00:00:00.000Z,337.41,349.83,337.25,348.13,729808
MSFT,2023-06-16T00:00:00.000Z,351.38,351.38,341.98,342.58,542205
MSFT,2023-06-20T00:00:00.000Z,339.25,342.02,335.88,338.08,442219
MSFT,2023-06-21T00:00:00.000Z,336.19,337.68,332.09,333.55,378945
MSFT,2023-06-22T00:00:00.000Z,334.06,340.07,333.34,339.66,571835
MSFT,2023-06-23T00:00:00.000Z,334.55,337.95,333.51,335.04,424036
MSFT,2023-06-26T00:00:00.000Z,333.77,336.11,328.51,328.64,474965
MSFT,2023-06-27T00:00:00.000Z,331.88,336.15,329.31,334.54,418206
MSFT,2023-06-28T00:00:00.000Z,334.63,337.98,333.86,335.79,296795
MSFT,2023-06-29T00:00:00.000Z,334.78,336.06,332.62,335.08,250646
MSFT,2023-06-30T00:00:00.000Z,337.8,342.72,337.2,340.35,286379
MSFT,2023-07-03T00:00:00.000Z,339.13,340.9,336.62,337.91,207224
MSFT,2023-07-05T00:00:00.000Z,335.13,341.64,334.74,338.21,330333
MSFT,2023-07-06T00:00:00.000Z,337.43,342.99,335.51,341.35,493350
MSFT,2023-07-07T00:00:00.000Z,339.39,341.78,337.02,337.13,230932
MSFT,2023-07-10T00:00:00.000Z,334.59,335.21,327.6,331.83,610364
MSFT,2023-07-11T00:00:00.000Z,331.02,332.85,327.01,332.44,457364
MSFT,2023-07-12T00:00:00.000Z,336.68,341.64,335.69,337.4,507141
MSFT,2023-07-13T00:00:00.000Z,339.49,343.7,339.04,342.73,310094
MSFT,2023-07-14T00:00:00.000Z,347.45,351.43,344.34,345.37,601692
MSFT,2023-07-17T00:00:00.000Z,345.92,346.9,342.27,345.56,531400
MSFT,2023-07-18T00:00:00.000Z,345.78,366.76,342.25,359.67,1391126
MSFT,2023-07-19T00:00:00.000Z,361.75,362.45,352.44,355.01,671832
MSFT,2023-07-20T00:00:00.000Z,353.61,357.42,345.36,346.86,623883
MSFT,2023-07-21T00:00:00.000Z,349.18,350.25,340.92,343.9,1219517
MSFT,2023-07-24T00:00:00.000Z,345.85,346.9,342.38,345.19,538669
MSFT,2023-07-25T00:00:00.000Z,347.03,351.88,345.07,351.1,661292
MSFT,2023-07-26T00:00:00.000Z,341.45,344.64,333.14,337.92,1134506
MSFT,2023-07-27T00:00:00.000Z,340.38,341.32,329.06,330.74,952216
MSFT,2023-07-28T00:00:00.000Z,333.66,340,333.16,338.29,516109
MSFT,2023-07-31T00:00:00.000Z,336.89,337.67,333.42,335.93,724751
MSFT,2023-08-01T00:00:00.000Z,335.14,338.51,333.71,336.38,447672
MSFT,2023-08-02T00:00:00.000Z,333.54,333.54,326.42,327.54,391573
MSFT,2023-08-03T00:00:00.000Z,325.96,329.85,325.96,326.64,253346
MSFT,2023-08-04T00:00:00.000Z,332.03,335.09,327.25,327.78,377287
MSFT,2023-08-07T00:00:00.000Z,328.53,331.01,327.52,330.2,322364
MSFT,2023-08-08T00:00:00.000Z,327.17,328.74,323,326.12,323432
MSFT,2023-08-09T00:00:00.000Z,326.45,327.05,321.06,322.27,357046
MSFT,2023-08-10T00:00:00.000Z,326.06,328.22,321.2,322.98,386986
MSFT,2023-08-11T00:00:00.000Z,320.32,322.38,319.23,321.14,238532
MSFT,2023-08-14T00:00:00.000Z,321.17,324.06,320.15,323.97,272561
MSFT,2023-08-15T00:00:00.000Z,323.05,325.06,320.91,321.96,274382
MSFT,2023-08-16T00:00:00.000Z,320.88,324.4,319.87,320.34,266095
MSFT,2023-08-17T00:00:00.000Z,320.55,321.86,316.23,316.79,259698
MSFT,2023-08-18T00:00:00.000Z,314.51,318.37,311.58,316.55,365772
MSFT,2023-08-21T00:00:00.000Z,317.8,322.73,317.08,321.94,408852
MSFT,2023-08-22T00:00:00.000Z,325.33,326.03,321.5,322.45,328455
MSFT,2023-08-23T00:00:00.000Z,323.82,329.19,323.47,326.98,309883
MSFT,2023-08-24T00:00:00.000Z,332.73,332.91,319.99,320.04,477089
MSFT,2023-08-25T00:00:00.000Z,321.44,325.21,318.84,322.88,308057
MSFT,2023-08-28T00:00:00.000Z,325.47,326.11,321.73,323.94,222130
MSFT,2023-08-29T00:00:00.000Z,321.9,328.98,321.9,328.3,486254
MSFT,2023-08-30T00:00:00.000Z,328.59,329.76,326.53,328.77,300633
MSFT,2023-08-31T00:00:00.000Z,329.1,330.83,326.8,327.92,418435
MSFT,2023-09-01T00:00:00.000Z,331.34,331.99,326.78,328.64,337862
MSFT,2023-09-05T00:00:00.000Z,329.02,334.81,328.72,333.59,345718
MSFT,2023-09-06T00:00:00.000Z,333.37,334.45,330.22,332.99,454708
MSFT,2023-09-07T00:00:00.000Z,331.34,333.02,329.06,330.09,356896
MSFT,2023-09-08T00:00:00.000Z,329.82,336.13,329.51,334.46,401451
MSFT,2023-09-11T00:00:00.000Z,337.22,338.41,335.45,338.06,269911
MSFT,2023-09-12T00:00:00.000Z,335.82,336.68,331.49,331.91,589212
MSFT,2023-09-13T00:00:00.000Z,331.39,336.84,331.17,336.11,332909
MSFT,2023-09-14T00:00:00.000Z,339,340.85,336.59,338.69,613475
MSFT,2023-09-15T00:00:00.000Z,337.12,337.42,329.7,330.21,318548
MSFT,2023-09-18T00:00:00.000Z,327.57,330.39,326.38,329.02,291028
MSFT,2023-09-19T00:00:00.000Z,326.13,329.38,324.55,328.65,323182
MSFT,2023-09-20T00:00:00.000Z,329.45,329.55,320.55,320.77,311591
MSFT,2023-09-21T00:00:00.000Z,319.14,325.35,317.03,319.55,651488
MSFT,2023-09-22T00:00:00.000Z,321.41,321.41,316.15,317.02,315643
MSFT,2023-09-25T00:00:00.000Z,316.76,317.66,315.01,317.59,263229
MSFT,2023-09-26T00:00:00.000Z,315.15,315.75,310.07,312.11,416521
MSFT,2023-09-27T00:00:00.000Z,312.32,314.28,309.7,312.86,368751
MSFT,2023-09-28T00:00:00.000Z,310.98,315.48,309.56,313.64,293066
MSFT,2023-09-29T00:00:00.000Z,317.75,319.46,315.08,315.87,401760
MSFT,2023-10-02T00:00:00.000Z,316.27,321.88,315.22,321.81,480121
MSFT,2023-10-03T00:00:00.000Z,320.81,321.28,311.22,313.51,389284
MSFT,2023-10-04T00:00:00.000Z,314.12,320.01,314.11,318.9,432287
MSFT,2023-10-05T00:00:00.000Z,319.36,319.89,314.91,319.4,314081
MSFT,2023-10-06T00:00:00.000Z,316.24,329.18,316.24,327.32,366606
MSFT,2023-10-09T00:00:00.000Z,324.71,330.29,323.27,329.87,251777
MSFT,2023-10-10T00:00:00.000Z,330.9,331.1,327.69,328.5,648611
MSFT,2023-10-11T00:00:00.000Z,331.2,332.8,329.19,332.47,379385
MSFT,2023-10-12T00:00:00.000Z,330.64,333.62,328.73,331.18,391442
MSFT,2023-10-13T00:00:00.000Z,332.41,333.75,326.37,327.8,413067
MSFT,2023-10-16T00:00:00.000Z,331.08,335.98,330.68,332.6,376255
MSFT,2023-10-17T00:00:00.000Z,329.47,333.41,327.45,332.01,363598
MSFT,2023-10-18T00:00:00.000Z,332.29,335.53,328.3,330.04,424939
MSFT,2023-10-19T00:00:00.000Z,332.12,336.88,330.94,331.38,524377
MSFT,2023-10-20T00:00:00.000Z,331.88,331.88,325.46,326.67,437375
MSFT,2023-10-23T00:00:00.000Z,325.52,332.65,324.49,329.19,500668
MSFT,2023-10-24T00:00:00.000Z,331.22,331.8,327.6,330.63,561278
MSFT,2023-10-25T00:00:00.000Z,345.07,346.19,337.66,340.77,1670891
MSFT,2023-10-26T00:00:00.000Z,340.69,341.22,326.94,327.98,1042951
MSFT,2023-10-27T00:00:00.000Z,330.5,336.69,328.42,329.91,578900
MSFT,2023-10-30T00:00:00.000Z,333.4,339.32,331.9,337.39,424756
MSFT,2023-10-31T00:00:00.000Z,338.87,339,334.71,338.04,479489
MSFT,2023-11-01T00:00:00.000Z,339.71,347.36,339.67,346.08,576173
MSFT,2023-11-02T00:00:00.000Z,347.18,348.8,344.78,348.34,485996
MSFT,2023-11-03T00:00:00.000Z,349.54,354.38,347.37,352.82,415370
MSFT,2023-11-06T00:00:00.000Z,353.44,357.51,353.35,356.56,367080
MSFT,2023-11-07T00:00:00.000Z,359.43,362.44,357.72,360.62,319264
MSFT,2023-11-08T00:00:00.000Z,361.85,363.86,360.56,363.17,227232
MSFT,2023-11-09T00:00:00.000Z,362.21,364.77,360.38,360.79,385215
MSFT,2023-11-10T00:00:00.000Z,361.44,370.09,361.08,369.93,354443
MSFT,2023-11-13T00:00:00.000Z,368.01,368.41,365.94,366.6,262365
MSFT,2023-11-14T00:00:00.000Z,371.04,371.92,367.34,370.14,446398
MSFT,2023-11-15T00:00:00.000Z,371.51,373.09,367.11,369.79,307340
MSFT,2023-11-16T00:00:00.000Z,370.95,376.31,370.23,376.19,578755
MSFT,2023-11-17T00:00:00.000Z,373.77,374.37,367.01,369.78,724096
MSFT,2023-11-20T00:00:00.000Z,371.21,378.86,371.01,377.65,840767
MSFT,2023-11-21T00:00:00.000Z,375.67,376.24,371.13,373.14,534543
MSFT,2023-11-22T00:00:00.000Z,378.02,379.73,374.97,377.82,364791
MSFT,2023-11-24T00:00:00.000Z,377.15,377.96,375.15,377.37,97284
MSFT,2023-11-27T00:00:00.000Z,376.85,380.61,376.21,378.65,274820
MSFT,2023-11-28T00:00:00.000Z,378.17,382.99,378.12,382.43,282899
MSFT,2023-11-29T00:00:00.000Z,383.93,384.19,377.49,378.96,495493
MSFT,2023-11-30T00:00:00.000Z,378.49,380.05,375.53,378.67,408996
MSFT,2023-12-01T00:00:00.000Z,376.9,378.05,371.34,374.3,872137
MSFT,2023-12-04T00:00:00.000Z,369.14,369.52,362.94,369.25,572624
MSFT,2023-12-05T00:00:00.000Z,366.34,373.05,365.72,372.56,393150
MSFT,2023-12-06T00:00:00.000Z,373.63,374.14,368.26,368.88,289374
MSFT,2023-12-07T00:00:00.000Z,368.21,371.46,366.33,370.91,363162
MSFT,2023-12-08T00:00:00.000Z,369.06,374.43,368.35,374.22,340290
MSFT,2023-12-11T00:00:00.000Z,368.54,371.6,366.11,371.31,480626
MSFT,2023-12-12T00:00:00.000Z,370.86,374.32,370.43,374.28,400451
MSFT,2023-12-13T00:00:00.000Z,376.11,377.63,370.8,374.24,609330
MSFT,2023-12-14T00:00:00.000Z,373.32,373.75,364.11,366.1,994498
MSFT,2023-12-15T00:00:00.000Z,366.78,372.36,366.74,369.76,893262
MSFT,2023-12-19T00:00:00.000Z,371.52,373.25,369.87,373.25,395043
MSFT,2023-12-20T00:00:00.000Z,375.09,376.01,370.58,370.64,495441
MSFT,2023-12-21T00:00:00.000Z,372.58,374.42,370.06,373.41,287516
MSFT,2023-12-22T00:00:00.000Z,373.67,375.16,372.77,374.58,186373
MSFT,2023-12-26T00:00:00.000Z,374.94,376.92,373.54,374.72,165558
MSFT,2023-12-27T00:00:00.000Z,373.85,374.94,372.87,374.06,143897
MSFT,2023-12-28T00:00:00.000Z,375.25,376.42,374.15,375.7,173486
